0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-425.244376265508,27.762911383467323,9.684040340756647,9.354245658506384,5.508352691669973,-0.04968465454913673,-1.8435185041582343,-5.8734694469305895,-7.944229546433139,-6.204665934365239,-2.111568049281743,-0.7299544261360881,-2.1401553788454457,-2.2495386506583728,-1.3769008955277369,-0.45442611297103996,-2.767193231273099,-2.7047144632036737,-0.7263222394052458,-2.257640450561873,male_sad
-690.9592895507812,84.5579605102539,-9.234189987182617,23.00446319580078,6.647912979125977,-0.7266502976417542,-2.949155330657959,-14.232704162597656,-16.13469696044922,-4.60653829574585,-2.721092700958252,-2.898096799850464,-5.701631546020508,-4.693779945373535,-2.9885237216949463,-3.201946258544922,-6.975940227508545,-4.09603214263916,-2.838542938232422,-3.6031389236450195,male_sad
-535.8812255859375,82.28135681152344,-9.010551452636719,20.842283248901367,5.4218316078186035,-3.7543392181396484,-10.541499137878418,-13.465771675109863,-27.917680740356445,-6.894571781158447,-3.8094656467437744,-10.429282188415527,0.15754511952400208,-7.953776836395264,-6.011678695678711,2.4566736221313477,-10.448029518127441,-6.485257148742676,-4.687830448150635,-3.5534467697143555,male_sad
-357.06660346610283,31.243601862852753,9.127222843836801,9.714921743543862,3.6095475930128496,-2.2318122621747354,-5.094294368018266,-10.147421879393672,-13.423931019724922,-8.095191748455168,-3.340233481351098,-3.245548006084922,-1.2957135125312271,-2.160775288983876,-2.56490939955309,0.15873410566630997,-3.747653913084898,-5.429063187088015,-1.541897406413071,-2.404017253338243,male_sad
-595.3486938476562,79.25064849853516,-11.08504867553711,21.09791374206543,0.1767372339963913,-5.833451271057129,-13.353421211242676,-18.88196563720703,-29.514232635498047,-5.10426139831543,-7.536109447479248,-9.836651802062988,-0.5042828321456909,-10.375251770019531,-3.6434969902038574,0.00961880199611187,-12.643938064575195,-5.9407830238342285,-5.447699069976807,-6.45754861831665,male_sad
-443.611083984375,66.39328002929688,-4.908761024475098,13.365288734436035,-0.6838981509208679,-4.739338397979736,-7.220381736755371,-9.264338493347168,-23.08797836303711,-6.944153785705566,-4.376257419586182,-8.101152420043945,-0.35077551007270813,-7.457047462463379,-7.318939208984375,1.5270555019378662,-14.2054443359375,-1.7777079343795776,-3.192659378051758,-6.974279403686523,male_angry
-264.4181274871079,21.53739750211234,6.961810463866931,5.909866187793824,-1.4390680790945383,-2.780335345268404,-2.981919373870651,-6.778780829727785,-10.135452149780306,-5.730306071642425,-2.6223352949699428,-2.7289556059557887,-1.5692149040133492,-2.6393148545342733,-2.6525730781586043,-0.21496485229723858,-5.71994911120206,-1.5847085964997853,-0.5514105264545898,-3.866372734529645,male_angry
-493.86968994140625,62.70741653442383,-7.3691630363464355,12.25385856628418,-3.1039607524871826,-5.103029251098633,-9.360918045043945,-14.818551063537598,-25.507976531982422,-4.1391072273254395,-5.1078619956970215,-6.0398688316345215,-0.22048820555210114,-9.853652954101562,-5.3957109451293945,-2.899806022644043,-15.96859073638916,-0.6461585164070129,-6.405322074890137,-8.373282432556152,male_angry
-556.5424194335938,74.20685577392578,2.418024778366089,20.852602005004883,8.277382850646973,1.839268684387207,-5.138800621032715,-9.293503761291504,-14.132216453552246,-1.3953460454940796,-3.3436338901519775,-2.03330659866333,0.37257495522499084,-4.976741790771484,-1.8301277160644531,3.3390583992004395,-6.074225902557373,-3.4669864177703857,-0.39431267976760864,2.6650028228759766,male_fear
-364.3840263846006,28.444911590632863,10.675638419434923,10.442482766034418,4.151992679395441,0.7378510584012687,-2.3998589363392946,-7.7515691640846,-7.89474769330668,-4.174008974105708,-2.114800674616118,-0.8744999500536399,-0.9173558667684664,-2.4883444135201676,-1.5716406568095862,1.00957133234475,-3.347185447802143,-3.3132624447898964,0.18038194636235072,-1.7165420812405672,male_fear
-615.6634521484375,71.9635009765625,2.717676877975464,21.608966827392578,5.520240783691406,0.2640964090824127,-9.688831329345703,-12.936042785644531,-13.214150428771973,0.30494216084480286,-2.6175403594970703,-0.10093824565410614,-0.7434972524642944,-6.101093292236328,-0.6447904109954834,0.57049560546875,-8.490843772888184,-2.6308650970458984,0.6236792802810669,-2.8525185585021973,male_fear
-444.5753479003906,66.17923736572266,-10.077073097229004,20.03666877746582,-2.988163948059082,-3.9805264472961426,-7.276299953460693,-1.8003110885620117,-19.899219512939453,-6.8827996253967285,-1.897190809249878,-6.845898628234863,-1.677824854850769,-6.662777423858643,-5.630063056945801,-2.3308684825897217,-10.088051795959473,-2.466571569442749,-6.649364948272705,-4.798598766326904,male_angry
-381.13030452164776,48.018591900279475,-1.211504531592385,14.113785336611409,-1.8732921488405632,-4.832867175522029,-3.981799944058712,-2.7671802545772346,-15.615708446978338,-8.072640283374252,-1.524191457808019,-5.49990310814688,-1.5645759622730397,-5.052376666055405,-4.464290165291931,-2.4319559446148635,-7.776953785987391,-3.4777925529576827,-4.5039715021040205,-5.507654364808888,male_angry
-498.657470703125,60.48968505859375,-12.348519325256348,20.861331939697266,-5.840989589691162,-3.8285038471221924,-9.058820724487305,-5.003086090087891,-23.02750015258789,-3.8381035327911377,-2.5908308029174805,-4.685934066772461,-1.8082939386367798,-8.427736282348633,-5.11121940612793,-4.165236473083496,-10.488880157470703,-2.1099443435668945,-8.284263610839844,-5.516081809997559,male_angry
-559.9631958007812,81.71953582763672,-3.7871811389923096,25.352123260498047,0.5085124373435974,-0.9082748293876648,-6.131216049194336,-10.282249450683594,-21.725704193115234,-6.4202094078063965,-0.9797329902648926,-7.762110233306885,2.119882583618164,-6.997494697570801,-3.012442111968994,1.051772117614746,-12.267179489135742,-3.5987136363983154,-2.9134678840637207,-3.8001160621643066,male_happy
-420.3457646239183,39.73304094669255,10.39596688555008,13.459270734272813,1.3001192225524842,-2.53760051746104,-4.471447763614938,-10.150060408184075,-13.440054122209164,-7.670307499801836,-2.741029680924848,-2.80672097071263,-0.9824313858990528,-3.2910341139925623,-2.493824263571653,-1.2606824561459922,-7.441990767958256,-4.324120089627662,-0.7060296285104706,-4.294471860104339,male_happy
-609.2479248046875,76.54217529296875,-5.450902938842773,25.31924819946289,-4.197246551513672,-2.2103054523468018,-10.960402488708496,-14.483912467956543,-23.60643196105957,-4.434454917907715,-3.128504514694214,-6.37074089050293,2.0618739128112793,-8.834897994995117,-1.5054230690002441,-3.970365047454834,-13.192367553710938,-1.1096653938293457,-2.6595115661621094,-6.184388637542725,male_happy
-513.7929077148438,71.13050842285156,-9.737889289855957,8.493218421936035,-3.0139644145965576,-1.7646147012710571,-18.87916374206543,-12.170512199401855,-15.890653610229492,-12.030113220214844,-1.8635637760162354,-10.205235481262207,-3.5784718990325928,-5.458043575286865,-10.357033729553223,-0.5561287999153137,-12.080142974853516,-4.744123458862305,-5.039690971374512,-7.154979705810547,male_happy
-318.65321252516964,26.254952275689423,5.172099497469483,2.152772325138834,-0.6549136077983534,-3.482953831108302,-7.674181978230437,-8.635422074465497,-8.489207898943757,-7.213130610601088,-3.2662420266516583,-1.8423096197626767,-1.828383555558706,-2.848279540323687,-3.54143960682695,-2.957815208876965,-3.8580798005037487,-3.023044191921587,-2.9879270500334405,-4.436511578844759,male_happy
-576.3068237304688,69.74618530273438,-11.210378646850586,9.104872703552246,-5.531240940093994,-3.2692689895629883,-23.871110916137695,-12.77827262878418,-18.687908172607422,-9.054550170898438,-2.423191785812378,-9.771040916442871,-1.9583767652511597,-7.869743824005127,-10.269041061401367,-1.886712908744812,-13.522374153137207,-2.9816396236419678,-7.308300495147705,-8.26548957824707,male_happy
-652.7544555664062,87.64665985107422,2.713348388671875,20.903514862060547,10.069145202636719,2.383481979370117,-5.915829658508301,-5.5365986824035645,-15.03776741027832,-6.882810592651367,0.3940584361553192,-4.3959269523620605,-0.15652896463871002,-4.55853271484375,-1.3969511985778809,2.404289484024048,-8.463616371154785,-0.7916526198387146,-2.3392446041107178,-1.9434092044830322,male_calm
-489.0958532983838,35.91865419926522,12.490220218166625,11.590881382290833,6.631238519235634,0.7698470757634717,-4.171150066111918,-6.589890888944093,-9.240379420242755,-6.7428128345056795,-2.4654426496930983,-1.9450238106272921,-1.73485209665507,-2.509515312984384,-0.9931745850676094,-0.9264508873270108,-4.901050629453953,-2.707027917943679,-1.2632179697287063,-3.666516595489026,male_calm
-705.5432739257812,80.71015930175781,1.091936707496643,21.69586944580078,7.0521697998046875,0.78038489818573,-8.552041053771973,-8.69986629486084,-17.792646408081055,-5.337479591369629,-1.426841378211975,-6.023955821990967,-1.292829990386963,-5.685173511505127,0.4148218333721161,-0.675967276096344,-7.0268683433532715,1.5658408403396606,-3.15808367729187,-4.388036251068115,male_calm
-486.7699279785156,79.01697540283203,-17.02467155456543,8.980195999145508,2.3807828426361084,-3.17075514793396,-16.41968536376953,-9.577198028564453,-21.37987518310547,-11.563899040222168,3.0650250911712646,-11.385668754577637,-2.575124979019165,-2.7986340522766113,-10.1536865234375,0.6965548396110535,-11.10543155670166,-7.867644786834717,-3.952348470687866,-6.523227214813232,male_happy
-348.41069568481953,36.55492095167843,0.5810566697889437,3.1937523490192525,1.5982130469957756,-3.4181585647724884,-8.15717524730276,-8.254359632250202,-13.209314585697278,-9.976646577484102,-0.9497788576757163,-3.303382390528567,-2.2438328273160257,-2.1080949655735832,-4.555722723420074,-1.830238251069665,-5.91763869619618,-5.498410653841383,-2.550015949766867,-5.512931967760742,male_happy
-543.37939453125,76.7025146484375,-18.06851577758789,10.610918045043945,-0.8855921030044556,-6.012662410736084,-19.71917724609375,-11.148504257202148,-23.17143440246582,-7.651608467102051,0.9021385908126831,-11.961857795715332,-0.10695529729127884,-6.034046649932861,-8.465420722961426,-1.1954257488250732,-15.14895248413086,-4.795801639556885,-5.0842766761779785,-8.64783000946045,male_happy
-626.2628173828125,93.89724731445312,-0.6912737488746643,17.833763122558594,9.502007484436035,2.030928373336792,-2.7211358547210693,-8.514406204223633,-12.427498817443848,-6.575863361358643,-0.015911653637886047,-2.7505853176116943,0.7779747247695923,-5.365466594696045,-0.3371543288230896,1.482861042022705,-8.703283309936523,-2.764845609664917,-1.6180860996246338,-1.5234407186508179,male_calm
-396.0416715357243,27.47084520667868,13.225246363672317,9.568924900114487,4.645582308093957,1.986575432850223,-1.5910446863827916,-6.147943103478837,-6.6673014952055505,-4.9997555654497905,-0.9184496784609534,0.04669822054515539,0.10293720689578466,-0.9124900552727057,-0.4019968574756812,-1.4815361913906895,-4.332008497501632,-2.9693326594475775,-0.32241720513189215,-2.2191960949876024,male_calm
-683.957275390625,90.0174331665039,-4.683877468109131,17.088735580444336,6.3520989418029785,0.12532874941825867,-6.658349990844727,-12.177515983581543,-15.775300025939941,-5.823636531829834,0.4002402722835541,-2.1892030239105225,-1.9853992462158203,-7.3118696212768555,-0.38016265630722046,-2.5984256267547607,-9.273966789245605,-2.6978280544281006,-2.0009665489196777,-5.7550482749938965,male_calm
-272.1712646484375,39.43893051147461,-28.19851303100586,8.518516540527344,-11.211076736450195,-9.809755325317383,-15.832367897033691,-7.241955757141113,-22.76502227783203,-12.516535758972168,-9.01236343383789,-12.099424362182617,-7.861934185028076,-4.358917713165283,-9.955277442932129,-4.762124538421631,-18.83458137512207,-8.216936111450195,-8.129402160644531,-9.76059627532959,male_angry
-216.70524149867106,28.31258451665248,-12.702408920449292,4.6396278541587135,-4.770731535909707,-8.526469821861959,-7.457418251838856,-4.16565971936264,-13.592468945967017,-9.923720656594172,-5.556262657458659,-9.089650044087032,-3.574058116447095,-3.4278343585811664,-6.54119887391069,-4.251900944996499,-13.479083731423747,-7.035060436344758,-5.283938627306723,-8.95904272916775,male_angry
-325.6291198730469,33.77382278442383,-32.27765655517578,7.358685493469238,-14.500065803527832,-9.679564476013184,-17.73068618774414,-9.892953872680664,-25.6626033782959,-8.922865867614746,-9.79498291015625,-10.549690246582031,-6.339657783508301,-5.011046886444092,-11.08126449584961,-8.064301490783691,-20.154260635375977,-4.193830966949463,-11.984054565429688,-9.103840827941895,male_angry
-581.3403930664062,93.14125061035156,-1.388497233390808,24.134920120239258,9.577422142028809,-3.825746774673462,-3.4800989627838135,-12.225706100463867,-16.157073974609375,-2.9210848808288574,-5.340065956115723,-4.536442756652832,-1.855440378189087,-8.440695762634277,-3.746349573135376,0.9920783638954163,-8.981679916381836,-5.069417476654053,-5.051621437072754,-0.5501784682273865,male_sad
-575.3074334794137,90.71129274956184,-0.7818224292147077,23.609011995982943,9.576542401197868,-3.7829841567512905,-3.784474179836729,-12.106826429256214,-16.095568336509675,-3.1301416825867987,-5.16479368924791,-4.4329636954832035,-1.7624988216917727,-7.977875986545251,-3.8218856189522312,1.075327619246571,-9.041240765135782,-5.290113082318812,-4.5803687102057795,-0.8691834097679471,male_sad
-635.043701171875,87.99015045166016,-3.0671005249023438,24.912357330322266,4.789275169372559,-5.053144931793213,-7.918243408203125,-16.67447853088379,-16.054786682128906,-2.3413262367248535,-6.68413782119751,-3.5575008392333984,-3.902381658554077,-8.382421493530273,-1.4816391468048096,-0.871935248374939,-9.987143516540527,-3.975036144256592,-3.6841609477996826,-2.2570905685424805,male_sad
-424.1184997558594,78.07473754882812,-15.78089714050293,9.974235534667969,-2.3779056072235107,-5.682432174682617,-17.271928787231445,-14.756701469421387,-28.305559158325195,-10.977485656738281,-3.5966715812683105,-10.762518882751465,-1.3788011074066162,-3.9138782024383545,-12.725975036621094,1.0443774461746216,-14.117931365966797,-8.410370826721191,-4.754827976226807,-4.473938465118408,male_happy
-291.231878312129,32.946939586537674,4.26819793794079,3.1307717179727184,0.4122485910479149,-3.6597729704235937,-7.430229296836931,-10.445262476091607,-14.739361305527746,-8.29382655850558,-2.418463757335641,-3.8762502463418054,-0.39762953444873533,-1.1478298205003077,-4.647533534207342,-1.334616720184592,-5.2814866298812495,-5.984292603881256,-1.4534904674316589,-2.9425963596830007,male_happy
-477.5406188964844,73.83590698242188,-19.30087661743164,9.398271560668945,-4.479371547698975,-7.164916038513184,-21.216360092163086,-19.63211441040039,-28.129701614379883,-6.672438144683838,-3.580014944076538,-8.757161140441895,-1.1574808359146118,-7.995543956756592,-10.707378387451172,-1.7971525192260742,-16.861650466918945,-5.474691390991211,-3.080897331237793,-5.375410079956055,male_happy
-643.5391845703125,74.68778991699219,-1.6544257402420044,16.66793441772461,5.185094833374023,0.6722461581230164,-4.452597141265869,-7.804122447967529,-15.013508796691895,-5.399967193603516,-0.5869503021240234,-4.113428115844727,1.2701085805892944,-4.779651165008545,-3.5398619174957275,1.0909103155136108,-7.247006416320801,-4.063982009887695,-0.5144742131233215,0.19233816862106323,male_neutral
-564.2657331374779,57.21226012487315,1.9773938448059198,13.69173140627072,4.111801593373596,-0.06712468586192519,-3.3893794289546233,-8.976480017019135,-12.833786802150168,-5.9510317066817535,-0.6840123058613701,-3.079536119505124,0.35694536392380555,-3.9218090262667062,-3.5098494063231125,0.25735045249255983,-6.169154491826771,-4.5872176210974045,-0.1349345129737898,-1.142445480464369,male_neutral
-695.7855834960938,72.08658599853516,-3.6884236335754395,17.202945709228516,2.3460123538970947,-0.5266476273536682,-6.4296088218688965,-10.385614395141602,-17.640178680419922,-3.2835533618927,0.056534603238105774,-2.534278631210327,1.481749415397644,-5.601612567901611,-1.5297186374664307,0.21046999096870422,-7.734090328216553,-3.0154871940612793,0.25241076946258545,-2.293592929840088,male_neutral
-524.3326416015625,79.08663177490234,-10.55018138885498,13.03593921661377,5.203074932098389,-5.903104782104492,-12.184587478637695,-16.977113723754883,-24.140247344970703,-5.546065807342529,-5.709649085998535,-8.715482711791992,-1.294927716255188,-9.637569427490234,-4.08257532119751,3.488172769546509,-11.867794036865234,-6.444127559661865,-4.630099773406982,-4.626089096069336,male_fear
-392.35970702275273,41.46928887327109,3.3303654820746287,7.496598427664374,3.5873855508495587,-4.353574869337773,-7.396511880774652,-12.853278856189847,-16.37195332429596,-7.782705501398089,-3.983704050987356,-5.355682248073003,-1.6446172871533338,-5.138338130924297,-2.5015266810842727,2.238084180756865,-6.988798704968155,-6.869699215495751,-2.326561084819901,-5.10996998723272,male_fear
-584.8430786132812,75.98912811279297,-13.268266677856445,12.417524337768555,-0.30109184980392456,-9.120301246643066,-15.946992874145508,-20.89621925354004,-23.687541961669922,-3.5708866119384766,-7.692313194274902,-7.176398754119873,-2.397876262664795,-10.415245056152344,-0.9643141031265259,-0.6134194731712341,-15.501938819885254,-6.2427144050598145,-5.006266117095947,-7.4298224449157715,male_fear
-575.149169921875,87.50584411621094,-7.242190361022949,17.36766815185547,4.752767086029053,-4.243372917175293,-8.880583763122559,-9.391901016235352,-16.98733139038086,-3.4241511821746826,-2.7239420413970947,-9.511482238769531,0.7788500785827637,-6.519213676452637,-4.102514266967773,3.0570268630981445,-11.76211166381836,-3.8404436111450195,-4.00918436050415,-3.3775057792663574,male_happy
-418.86874224412946,41.939295523473135,7.023580981029638,10.211314235452495,3.225610377269239,-4.081414578951156,-4.850417590541179,-8.621305862752136,-10.500399820552225,-5.951388898187738,-4.312565207579561,-5.210962202215456,-2.173088430844608,-3.4161818352830813,-2.7562415170723518,-0.3778572656700889,-6.203200141077135,-5.503291816292948,-1.1266661736699988,-3.998742977344968,male_happy
-629.1863403320312,79.97544860839844,-10.375845909118652,18.505558013916016,-0.805178701877594,-7.603239059448242,-11.016157150268555,-11.823553085327148,-17.853178024291992,-2.3882269859313965,-4.781252384185791,-8.333504676818848,1.8445611000061035,-7.365167617797852,-1.8018743991851807,0.3538399040699005,-11.902236938476562,-0.832552969455719,-2.8848564624786377,-4.701948642730713,male_happy
-633.6090087890625,96.62257385253906,2.388429641723633,16.39085578918457,13.283379554748535,1.822878360748291,-7.098701000213623,-6.407790660858154,-12.613104820251465,-6.619574546813965,1.9215784072875977,-3.1056807041168213,-0.8801348805427551,-4.724203109741211,-2.8759400844573975,1.8358246088027954,-7.684363842010498,-2.8571293354034424,-1.6613134145736694,-1.7916264533996582,male_calm
-528.0054279480179,55.69007919573232,13.953539924280097,12.494302659198775,9.317463101627421,2.486001207832045,-5.274097304175598,-7.784883969171306,-9.406797372567022,-6.326874279501016,-0.3337354757064994,-2.1364855535646905,-2.2770852749085826,-2.933299854671878,-2.034101564658868,-0.6987218564450294,-6.138608505625804,-4.45080578384893,-0.274544414870522,-2.4843579837526883,male_calm
-695.5557861328125,92.18839263916016,-0.4407068192958832,17.319320678710938,9.920721054077148,-0.3300774395465851,-10.289776802062988,-7.799019813537598,-14.854037284851074,-4.233879089355469,1.6115096807479858,-3.3793299198150635,-1.6481549739837646,-5.249763488769531,-2.5476632118225098,-1.1147433519363403,-9.325572967529297,-0.6987053751945496,-1.2243670225143433,-4.579597473144531,male_calm
-505.0092468261719,64.0000991821289,-2.749659538269043,16.95037078857422,-1.0894675254821777,-2.0464327335357666,-7.829980850219727,-8.716752052307129,-19.273317337036133,-5.29409122467041,-5.584455490112305,-5.783628463745117,-1.8709906339645386,-7.146637916564941,-3.675262928009033,-0.4517635405063629,-11.253409385681152,-3.5212769508361816,-3.482841730117798,-5.8023552894592285,male_angry
-315.64730291915816,23.085182901980357,9.071773092067044,8.238048066109531,0.06087661799923683,-1.7795703202838984,-3.9964056521769646,-6.841754827894374,-9.990541385425608,-5.96822580319977,-3.3359621275047227,-2.1801623252698232,-1.5179548826941338,-2.5014946697886495,-2.010388920129433,-1.0623717943267998,-4.79604768282315,-2.284777352806275,-0.5225062819922932,-4.4593497882890825,male_angry
-556.4358520507812,61.20464324951172,-4.598423957824707,15.050837516784668,-5.376835346221924,-4.1177978515625,-12.278929710388184,-13.38486099243164,-21.554546356201172,-3.7311129570007324,-5.441132068634033,-3.472257375717163,-3.2021751403808594,-7.219020366668701,-2.8436691761016846,-3.0870108604431152,-12.050346374511719,-1.228101134300232,-5.128227710723877,-8.440217018127441,male_angry
-546.125,76.01927185058594,-7.79399299621582,16.050331115722656,5.017382621765137,-4.930520057678223,-13.323084831237793,-10.114152908325195,-22.987564086914062,-6.0986785888671875,-3.7189347743988037,-9.888668060302734,0.08107414841651917,-6.844921588897705,-8.000231742858887,2.209510087966919,-13.89439868927002,-4.660819053649902,-1.437722086906433,-3.587101936340332,male_sad
-329.2559437438428,23.044960620325238,8.90707764888003,6.702388745160978,2.728478762244577,-1.7234534557741155,-3.3029689462931233,-7.054133246973113,-8.786453502529122,-5.788629225651816,-3.297478386715033,-2.4346267170045457,-1.6873914088160349,-2.020935491555943,-1.4346141104398784,-0.8433475598007149,-4.009491511309554,-3.3109461910372002,-0.9799530237781264,-2.304651016137738,male_sad
-605.82861328125,72.01647186279297,-9.588725090026855,14.350761413574219,0.5623611211776733,-6.691625595092773,-15.279813766479492,-14.238434791564941,-23.687334060668945,-3.8039400577545166,-5.805697917938232,-8.835150718688965,0.18545791506767273,-9.001898765563965,-4.397838115692139,-0.30860546231269836,-13.632661819458008,0.17186465859413147,-2.144254446029663,-7.8247294425964355,male_sad
-509.67694091796875,76.21849822998047,-6.788342475891113,20.31451416015625,2.8285951614379883,-4.097980499267578,-11.046070098876953,-12.759868621826172,-24.38031005859375,-5.286235809326172,-2.5790224075317383,-8.623549461364746,0.11004910618066788,-9.075563430786133,-6.3841166496276855,2.487952947616577,-12.41092586517334,-6.165175437927246,-4.710354328155518,-3.5847315788269043,male_sad
-357.4173492562782,34.207674785910754,8.683779489101706,12.408288677326725,2.956594376806761,-2.754574508902397,-7.17142242366907,-12.666976633158034,-14.051361788839264,-7.49110987936222,-2.5389299740135236,-3.709437913997806,-1.489845566600874,-3.2254917076782146,-2.449729489287297,0.9541402216411285,-5.505134925373632,-6.162366850470285,-0.6489249319329637,-3.279456177774536,male_sad
